
2020-10-14T20:48:18UTC, 272, 588
2020-10-14T20:48:24UTC, 272, 588
2020-10-14T20:48:45UTC, 272, 588
2020-10-14T20:49:14UTC, 
2020-10-14T20:49:33UTC, 272, 588
2020-10-14T20:50:11UTC, 273, 588
